round,SR,P,Recall,F1,,
364,0.5989010989010989,0.7929155313351499,0.39377537212449254,0.5262206148282098,,
365,0.6,0.7934782608695652,0.3945945945945946,0.5270758122743683,,
366,0.6010928961748634,0.7940379403794038,0.39541160593792174,0.527927927927928,,
367,0.5994550408719346,0.7945945945945946,0.392,0.525,,
368,0.6005434782608695,0.7951482479784366,0.39280958721704395,0.5258467023172906,,
369,0.6016260162601627,0.7956989247311828,0.39361702127659576,0.5266903914590747,,
370,0.6,0.7962466487935657,0.391304347826087,0.5247349823321554,,
371,0.5983827493261455,0.7967914438502673,0.3905635648754915,0.5241864555848724,,
372,0.5967741935483871,0.7973333333333333,0.38881664499349805,0.5227272727272727,,
373,0.5978552278820375,0.7978723404255319,0.38961038961038963,0.5235602094240837,,
374,0.5989304812834224,0.7984084880636605,0.39040207522697795,0.524390243902439,,
375,0.5973333333333334,0.798941798941799,0.39018087855297157,0.5243055555555556,,
376,0.5957446808510638,0.7968337730870713,0.3896774193548387,0.5233968804159446,,
377,0.5941644562334217,0.7947368421052632,0.38917525773195877,0.5224913494809689,,
378,0.5952380952380952,0.7952755905511811,0.38996138996138996,0.5233160621761658,,
379,0.5936675461741425,0.7958115183246073,0.3872611464968153,0.5209940017137962,,
380,0.5947368421052631,0.7963446475195822,0.3880407124681934,0.521813515825492,,
381,0.5958005249343832,0.796875,0.38881829733163914,0.5226302305721605,,
382,0.5968586387434555,0.7974025974025974,0.3895939086294416,0.5234441602728047,,
383,0.597911227154047,0.7979274611398963,0.39036755386565275,0.5242553191489362,,
384,0.5963541666666666,0.7984496124031008,0.39015151515151514,0.5241730279898218,,
385,0.5974025974025974,0.7989690721649485,0.39092055485498106,0.5249788314987299,,
386,0.5958549222797928,0.7994858611825193,0.38729763387297633,0.5218120805369127,,
387,0.5943152454780362,0.7974358974358975,0.38681592039800994,0.5209380234505863,,
388,0.595360824742268,0.7979539641943734,0.3875776397515528,0.5217391304347826,,
389,0.596401028277635,0.798469387755102,0.3883374689826303,0.5225375626043405,,
390,0.5974358974358974,0.7989821882951654,0.38909541511771994,0.5233333333333334,,
391,0.59846547314578,0.799492385786802,0.38985148514851486,0.524126455906822,,
392,0.5994897959183674,0.8,0.39060568603213847,0.5249169435215947,,
393,0.5979643765903307,0.8005050505050505,0.39039408866995073,0.5248344370860927,,
394,0.5964467005076142,0.801007556675063,0.38875305623471884,0.5234567901234568,,
395,0.5949367088607594,0.7989949748743719,0.3882783882783883,0.5225965488907148,,
396,0.5959595959595959,0.7994987468671679,0.38902439024390245,0.5233798195242001,,
397,0.5969773299748111,0.8,0.38976857490864797,0.5241605241605242,,
398,0.5979899497487438,0.800498753117207,0.3905109489051095,0.5249386753883892,,
399,0.5989974937343359,0.8009950248756219,0.39125151883353587,0.5257142857142857,,
400,0.6,0.8014888337468983,0.3919902912621359,0.5264873675631622,,
401,0.600997506234414,0.801980198019802,0.3927272727272727,0.5272579332790885,,
402,0.599502487562189,0.8024691358024691,0.38922155688622756,0.5241935483870968,,
403,0.598014888337469,0.8004926108374384,0.388755980861244,0.5233494363929148,,
404,0.599009900990099,0.800982800982801,0.38948626045400236,0.5241157556270096,,
405,0.6,0.8014705882352942,0.3902147971360382,0.5248796147672553,,
406,0.5985221674876847,0.8019559902200489,0.3872491145218418,0.5222929936305732,,
407,0.597051597051597,0.802439024390244,0.38569753810082064,0.5209817893903405,,
408,0.5980392156862745,0.8029197080291971,0.3864168618266979,0.5217391304347827,,
409,0.5990220048899756,0.8033980582524272,0.3871345029239766,0.5224940805051302,,
410,0.6,0.8038740920096852,0.3878504672897196,0.5232466509062254,,
411,0.5985401459854015,0.8043478260869565,0.3881118881118881,0.5235849056603773,,
412,0.5970873786407767,0.8024096385542169,0.38766006984866125,0.5227629513343799,,
413,0.5956416464891041,0.8004807692307693,0.3872093023255814,0.5219435736677117,,
414,0.5966183574879227,0.8009592326139089,0.3879210220673635,0.5226917057902973,,
415,0.5975903614457831,0.8014354066985646,0.388631090487239,0.5234375,,
416,0.5985576923076923,0.801909307875895,0.38933951332560834,0.5241809672386896,,
417,0.5995203836930456,0.8023809523809524,0.3900462962962963,0.5249221183800623,,
418,0.5980861244019139,0.8004750593824228,0.3895953757225434,0.5241057542768274,,
419,0.5966587112171837,0.8009478672985783,0.3876146788990826,0.5224111282843895,,
420,0.5976190476190476,0.8014184397163121,0.38831615120274915,0.5231481481481481,,
421,0.5985748218527316,0.8018867924528302,0.3890160183066362,0.5238828967642527,,
422,0.5995260663507109,0.8023529411764706,0.38971428571428574,0.5246153846153846,,
423,0.5981087470449172,0.8004694835680751,0.3892694063926941,0.5238095238095238,,
424,0.5990566037735849,0.8009367681498829,0.3899657924743444,0.5245398773006135,,
425,0.6,0.8014018691588785,0.3906605922551253,0.5252679938744257,,
426,0.5985915492957746,0.7995337995337995,0.3902161547212742,0.5244648318042814,,
427,0.5995316159250585,0.8,0.39090909090909093,0.5251908396946565,,
428,0.5981308411214953,0.7981438515081206,0.3904653802497162,0.5243902439024389,,
429,0.5967365967365967,0.7986111111111112,0.3885135135135135,0.5227272727272727,,
430,0.5976744186046512,0.7990762124711316,0.3892013498312711,0.5234493192133132,,
431,0.5962877030162413,0.7972350230414746,0.3887640449438202,0.5226586102719033,,
432,0.5972222222222222,0.7977011494252874,0.3894500561167228,0.5233785822021116,,
433,0.5958429561200924,0.7981651376146789,0.38752783964365256,0.5217391304347826,,
434,0.5967741935483871,0.7986270022883295,0.3882091212458287,0.5224550898203593,,
435,0.5954022988505747,0.7968036529680366,0.3877777777777778,0.5216741405082213,,
436,0.5963302752293578,0.7972665148063781,0.38845726970033295,0.5223880597014925,,
437,0.597254004576659,0.7977272727272727,0.38913525498891355,0.5230998509687034,,
438,0.5981735159817352,0.7981859410430839,0.38981173864894797,0.5238095238095238,,
439,0.5990888382687927,0.7986425339366516,0.39048672566371684,0.524517087667162,,
440,0.5977272727272728,0.7990970654627539,0.387308533916849,0.5217391304347826,,
441,0.5963718820861678,0.7972972972972973,0.38688524590163936,0.5209713024282561,,
442,0.5950226244343891,0.797752808988764,0.38545059717698155,0.5197657393850659,,
443,0.5959367945823928,0.7982062780269058,0.38611713665943603,0.5204678362573101,,
444,0.5945945945945946,0.796420581655481,0.3856988082340195,0.5197080291970804,,
445,0.5955056179775281,0.796875,0.38636363636363635,0.5204081632653061,,
446,0.594170403587444,0.7951002227171492,0.38594594594594595,0.519650655021834,,
447,0.5928411633109619,0.7955555555555556,0.3849462365591398,0.518840579710145,,
448,0.5915178571428571,0.7960088691796009,0.3839572192513369,0.5180375180375181,,
449,0.5924276169265034,0.7964601769911505,0.38461538461538464,0.5187319884726225,,
450,0.5933333333333334,0.7969094922737306,0.3852721451440768,0.5194244604316547,,
451,0.5942350332594235,0.7973568281938326,0.3859275053304904,0.5201149425287356,,
452,0.5951327433628318,0.7978021978021979,0.3865814696485623,0.5208034433285509,,
453,0.5960264900662252,0.7982456140350878,0.3872340425531915,0.5214899713467049,,
454,0.5969162995594713,0.7986870897155361,0.38788522848034007,0.5221745350500715,,
455,0.5978021978021978,0.7991266375545851,0.3885350318471338,0.5228571428571429,,
456,0.5986842105263158,0.7995642701525054,0.38918345705196183,0.5235378031383737,,
457,0.5995623632385121,0.8,0.3898305084745763,0.5242165242165242,,
458,0.6004366812227074,0.8004338394793926,0.3904761904761905,0.5248933143669986,,
459,0.599128540305011,0.8008658008658008,0.3894736842105263,0.5240793201133144,,
460,0.5978260869565217,0.7991360691144709,0.3890641430073607,0.5233380480905233,,
461,0.5986984815618221,0.7995689655172413,0.3897058823529412,0.5240112994350283,,
462,0.5974025974025974,0.7978494623655914,0.3888888888888889,0.5229034531360113,,
463,0.5982721382289417,0.7982832618025751,0.38952879581151834,0.5235749472202673,,
464,0.5969827586206896,0.7987152034261242,0.38894681960375393,0.5231416549789621,,
465,0.5978494623655914,0.7991452991452992,0.38958333333333334,0.5238095238095238,,
466,0.5987124463519313,0.7995735607675906,0.39021852237252863,0.5244755244755245,,
467,0.5974304068522484,0.7978723404255319,0.3898128898128898,0.5237430167597765,,
468,0.5982905982905983,0.7983014861995754,0.3904465212876428,0.5244072524407252,,
469,0.5970149253731343,0.798728813559322,0.39026915113871635,0.5243393602225312,,
470,0.5957446808510638,0.7991543340380549,0.38769230769230767,0.5220994475138121,,
471,0.5966029723991507,0.79957805907173,0.38831967213114754,0.5227586206896552,,
472,0.5953389830508474,0.8,0.38578680203045684,0.5205479452054794,,
473,0.5940803382663847,0.7983193277310925,0.3850050658561297,0.5194805194805195,,
474,0.5928270042194093,0.7987421383647799,0.38484848484848483,0.5194274028629857,,
475,0.5936842105263158,0.799163179916318,0.3854692230070636,0.5200816882232812,,
476,0.5945378151260504,0.7995824634655533,0.3860887096774194,0.5207341944255609,,
477,0.5953878406708596,0.8,0.3867069486404834,0.5213849287169042,,
478,0.5941422594142259,0.8004158004158004,0.385,0.5199189736664416,,
479,0.5949895615866388,0.8008298755186722,0.3856143856143856,0.5205664194200944,,
480,0.5958333333333333,0.8012422360248447,0.38622754491017963,0.5212121212121212,,
481,0.5966735966735967,0.8016528925619835,0.386839481555334,0.5218560860793544,,
482,0.5975103734439834,0.8020618556701031,0.38745019920318724,0.5224983210208193,,
483,0.598343685300207,0.8024691358024691,0.3880597014925373,0.5231388329979879,,
484,0.5971074380165289,0.8008213552361396,0.38767395626242546,0.5224380442062961,,
485,0.5958762886597938,0.7991803278688525,0.3872889771598808,0.5217391304347825,,
486,0.5946502057613169,0.7995910020449898,0.3867457962413452,0.5213333333333332,,
487,0.5954825462012321,0.8,0.38735177865612647,0.521970705725699,,
488,0.5963114754098361,0.8004073319755601,0.38795656465942746,0.5226063829787234,,
489,0.5971370143149284,0.8008130081300813,0.388560157790927,0.5232403718459495,,
490,0.5959183673469388,0.7991886409736308,0.38817733990147785,0.5225464190981433,,
491,0.594704684317719,0.7975708502024291,0.38779527559055116,0.5218543046357617,,
492,0.5934959349593496,0.797979797979798,0.38499025341130605,0.5193951347797501,,
493,0.592292089249493,0.7963709677419355,0.38461538461538464,0.5187130663164806,,
494,0.5931174089068826,0.7967806841046278,0.3852140077821012,0.519344262295082,,
495,0.591919191919192,0.7971887550200804,0.3850630455868089,0.5192936559843034,,
496,0.592741935483871,0.7975951903807615,0.3856589147286822,0.5199216198563031,,
497,0.5915492957746479,0.796,0.38528557599225555,0.5192433137638617,,
498,0.5923694779116466,0.7964071856287425,0.3858800773694391,0.5198697068403908,,
499,0.591182364729459,0.796812749003984,0.3838771593090211,0.5181347150259068,,
500,0.592,0.7972166998011928,0.3844678811121764,0.5187580853816299,,
501,0.590818363273453,0.7976190476190477,0.3839541547277937,0.5183752417794971,,
502,0.5896414342629482,0.7960396039603961,0.383587786259542,0.5177076625885383,,
503,0.5904572564612326,0.7964426877470355,0.3841754051477598,0.5183279742765273,,
504,0.5892857142857143,0.796844181459566,0.38221381267738885,0.5166240409207161,,
505,0.5900990099009901,0.797244094488189,0.3827977315689981,0.5172413793103448,,
506,0.5889328063241107,0.7976424361493124,0.3815789473684211,0.5162110616656073,,
507,0.5877712031558185,0.796078431372549,0.3812206572769953,0.5155555555555555,,
508,0.5866141732283464,0.7945205479452054,0.3808630393996248,0.5149017121116044,,
509,0.5854616895874263,0.79296875,0.380506091846298,0.5142495250158328,,
510,0.5862745098039216,0.7933723196881092,0.38108614232209737,0.5148640101201771,,
511,0.5870841487279843,0.7937743190661478,0.3816651075771749,0.5154769425142135,,
512,0.5859375,0.7922330097087379,0.3813084112149533,0.514826498422713,,
513,0.5867446393762183,0.7926356589147286,0.3818860877684407,0.5154379332073094,,
514,0.585603112840467,0.793036750483559,0.3803339517625232,0.5141065830721003,,
515,0.5844660194174758,0.7934362934362934,0.37950138504155123,0.5134291068082447,,
516,0.5852713178294574,0.7938342967244701,0.3800738007380074,0.5140361821584529,,
517,0.586073500967118,0.7942307692307692,0.38064516129032255,0.5146417445482865,,
518,0.5868725868725869,0.7946257197696737,0.3812154696132597,0.5152457996266334,,
519,0.5857418111753372,0.7950191570881227,0.38003663003663,0.5142503097893433,,
520,0.5846153846153846,0.7954110898661568,0.37921604375569734,0.5135802469135803,,
521,0.5854126679462572,0.7958015267175572,0.3797814207650273,0.5141800246609124,,
522,0.5842911877394636,0.7942857142857143,0.3773755656108597,0.5116564417177913,,
523,0.5850860420650096,0.7946768060836502,0.3779385171790235,0.5122549019607843,,
524,0.5858778625954199,0.7950664136622391,0.3785004516711834,0.5128518971848226,,
525,0.5847619047619048,0.7935606060606061,0.37815884476534295,0.5122249388753056,,
526,0.5836501901140685,0.7920604914933838,0.37781785392245265,0.5115995115995117,,
527,0.5844402277039848,0.7924528301886793,0.3783783783783784,0.5121951219512196,,
528,0.5833333333333334,0.7928436911487758,0.3762287756925827,0.5103030303030303,,
529,0.5841209829867675,0.793233082706767,0.3767857142857143,0.5108958837772397,,
530,0.5849056603773585,0.7936210131332082,0.3773416592328278,0.5114873035066505,,
531,0.5856873822975518,0.7940074906367042,0.3778966131907308,0.5120772946859904,,
532,0.5864661654135338,0.794392523364486,0.3784505788067676,0.5126658624849215,,
533,0.5872420262664165,0.7947761194029851,0.3790035587188612,0.5132530120481927,,
534,0.5880149812734082,0.7951582867783985,0.37955555555555553,0.5138387484957881,,
535,0.5869158878504673,0.7955390334572491,0.37809187279151946,0.5125748502994011,,
536,0.5876865671641791,0.7959183673469388,0.3786407766990291,0.513157894736842,,
537,0.5884543761638734,0.7962962962962963,0.37918871252204583,0.5137395459976104,,
538,0.5892193308550185,0.7966728280961183,0.37973568281938325,0.5143198090692124,,
539,0.588126159554731,0.7952029520295203,0.37940140845070425,0.5137067938021455,,
540,0.5888888888888889,0.7955801104972375,0.37994722955145116,0.5142857142857142,,
541,0.589648798521257,0.7959558823529411,0.3804920913884007,0.5148632580261593,,
542,0.5885608856088561,0.7944954128440367,0.3801580333625988,0.5142517814726841,,
543,0.5893186003683242,0.7948717948717948,0.38070175438596493,0.5148279952550415,,
544,0.5882352941176471,0.7952468007312614,0.38024475524475526,0.5144884683619161,,
545,0.5871559633027523,0.7956204379562044,0.3801220575414124,0.5144542772861357,,
546,0.5879120879120879,0.7959927140255009,0.3806620209059233,0.515026517383618,,
547,0.5886654478976234,0.7963636363636364,0.381201044386423,0.5155974102413184,,
548,0.5875912408759124,0.79491833030853,0.3808695652173913,0.5149911816578483,,
549,0.5883424408014571,0.7952898550724637,0.3814074717636838,0.5155607751027599,,
550,0.5872727272727273,0.7938517179023508,0.3810763888888889,0.5149560117302053,,
551,0.5862068965517241,0.7924187725631769,0.38074588031222895,0.5143526654950206,,
552,0.5869565217391305,0.7927927927927928,0.38128249566724437,0.5149210064365126,,
553,0.5877034358047016,0.7931654676258992,0.38181818181818183,0.5154880187025132,,
554,0.5884476534296029,0.7935368043087971,0.38235294117647056,0.5160537069468768,,
555,0.5891891891891892,0.7939068100358423,0.3828867761452031,0.5166180758017492,,
556,0.5881294964028777,0.7942754919499105,0.38209982788296043,0.5159790819291109,,
557,0.5888689407540395,0.7946428571428571,0.3826311263972485,0.5165409170052234,,
558,0.589605734767025,0.7950089126559715,0.38316151202749144,0.5171014492753623,,
559,0.590339892665474,0.7953736654804271,0.38369098712446353,0.5176606832657789,,
560,0.5910714285714286,0.7957371225577264,0.38421955403087477,0.5182186234817814,,
561,0.5900178253119429,0.7960992907801419,0.38245315161839866,0.51668584579977,,
562,0.5889679715302492,0.7964601769911505,0.3826530612244898,0.5169442848937392,,
563,0.5896980461811723,0.7968197879858657,0.38317757009345793,0.5174985656913368,,
564,0.5904255319148937,0.7971781305114638,0.3837011884550085,0.5180515759312321,,
565,0.5911504424778761,0.7975352112676056,0.3842239185750636,0.5186033199771036,,
566,0.5901060070671378,0.7961335676625659,0.38389830508474576,0.5180102915951973,,
567,0.5908289241622575,0.7964912280701755,0.384419983065199,0.5185608223872072,,
568,0.5897887323943662,0.7950963222416813,0.3840947546531303,0.517969195664575,,
569,0.5905096660808435,0.7954545454545454,0.38461538461538464,0.5185185185185185,,
570,0.5894736842105263,0.794066317626527,0.3842905405405405,0.5179282868525896,,
571,0.5884413309982487,0.7926829268292683,0.3836424957841484,0.5170454545454546,,
572,0.5891608391608392,0.7930434782608695,0.38416175231676497,0.5175936435868331,,
573,0.5881326352530541,0.7916666666666666,0.3838383838383838,0.5170068027210885,,
574,0.5888501742160279,0.7920277296360485,0.3843566021867115,0.5175537938844847,,
575,0.5895652173913043,0.7923875432525952,0.38487394957983195,0.5180995475113123,,
576,0.5902777777777778,0.7927461139896373,0.3853904282115869,0.5186440677966103,,
577,0.5892547660311959,0.7931034482758621,0.38365304420350294,0.5171444631815627,,
578,0.5899653979238755,0.7934595524956971,0.38416666666666666,0.5176866928691746,,
579,0.5906735751295337,0.7938144329896907,0.38467943380516234,0.5182277061132922,,
580,0.5896551724137931,0.7941680960548885,0.38423236514522824,0.5178970917225951,,
581,0.5903614457831325,0.7945205479452054,0.38474295190713104,0.5184357541899441,,
582,0.5910652920962199,0.7948717948717948,0.3852526926263463,0.5189732142857143,,
583,0.5900514579759862,0.7952218430034129,0.38353909465020575,0.5174902831760133,,
584,0.5907534246575342,0.7955706984667802,0.3840460526315789,0.5180255130338325,,
585,0.5914529914529915,0.7959183673469388,0.3845521774856204,0.5185595567867035,,
586,0.590443686006826,0.7945670628183361,0.3842364532019704,0.5179856115107914,,
587,0.5911413969335605,0.7949152542372881,0.38474159146841674,0.5185185185185185,,
588,0.5918367346938775,0.7952622673434856,0.38524590163934425,0.5190502484815019,,
589,0.5908319185059423,0.7956081081081081,0.38480392156862747,0.5187224669603524,,
590,0.5915254237288136,0.7959527824620574,0.3853061224489796,0.5192519251925193,,
591,0.5922165820642978,0.7962962962962963,0.38580750407830344,0.5197802197802198,,
592,0.5912162162162162,0.7966386554621848,0.3850528025995126,0.5191675794085433,,
593,0.5919055649241147,0.7969798657718121,0.38555194805194803,0.5196936542669585,,
594,0.5909090909090909,0.7973199329983249,0.38480194017784963,0.5190839694656489,,
595,0.5899159663865546,0.7976588628762542,0.3837489943684634,0.5181966322650734,,
596,0.5906040268456376,0.7979966611018364,0.3842443729903537,0.5187194791101465,,
597,0.5912897822445561,0.7983333333333333,0.38473895582329315,0.519241192411924,,
598,0.5903010033444817,0.7986688851913477,0.38247011952191234,0.5172413793103449,,
599,0.5909849749582637,0.7990033222591362,0.38296178343949044,0.5177610333692142,,
600,0.5916666666666667,0.7993366500829188,0.3834526650755768,0.5182795698924731,,
601,0.5923460898502496,0.7996688741721855,0.38394276629570745,0.518796992481203,,
602,0.5930232558139535,0.8,0.38443208895949166,0.5193133047210301,,
603,0.5920398009950248,0.8003300330033003,0.38279400157853194,0.5178857447944474,,
604,0.5910596026490066,0.800658978583196,0.38177533385703066,0.5170212765957447,,
605,0.5917355371900826,0.8009868421052632,0.38226059654631084,0.5175345377258237,,
606,0.5924092409240924,0.8013136288998358,0.3827450980392157,0.5180467091295117,,
607,0.5914332784184514,0.8016393442622951,0.38143525741029644,0.5169133192389006,,
608,0.5921052631578947,0.8019639934533551,0.3819173811379579,0.5174234424498416,,
609,0.5927750410509032,0.8022875816993464,0.382398753894081,0.5179324894514769,,
610,0.5918032786885246,0.800978792822186,0.38210116731517507,0.5173867228661749,,
611,0.5924713584288053,0.8013029315960912,0.38258164852255055,0.5178947368421053,,
612,0.5931372549019608,0.8016260162601626,0.38306138306138304,0.5184016824395373,,
613,0.5938009787928222,0.801948051948052,0.38354037267080743,0.51890756302521,,
614,0.5944625407166124,0.8022690437601296,0.3840186190845617,0.5194123819517314,,
615,0.5951219512195122,0.8025889967637541,0.38449612403100775,0.519916142557652,,
616,0.5941558441558441,0.802907915993538,0.3823076923076923,0.5179781136008338,,
617,0.593192868719611,0.8016129032258065,0.38201383551114526,0.5174388339406559,,
618,0.5922330097087378,0.8019323671497585,0.3816091954022989,0.5171339563862929,,
619,0.5912762520193862,0.8022508038585209,0.3803353658536585,0.516028955532575,,
620,0.5919354838709677,0.8025682182985554,0.38080731150038083,0.5165289256198348,,
621,0.5925925925925926,0.8028846153846154,0.3812785388127854,0.5170278637770898,,
622,0.5916398713826366,0.8016,0.38098859315589356,0.5164948453608248,,
623,0.5922953451043339,0.8019169329073482,0.38145896656534956,0.5169927909371782,,
624,0.5913461538461539,0.8006379585326954,0.381169324221716,0.5164609053497942,,
625,0.592,0.8009554140127388,0.38163884673748105,0.5169578622816032,,
626,0.5926517571884984,0.8012718600953895,0.3821076573161486,0.5174537987679673,,
627,0.5933014354066986,0.8015873015873016,0.38257575757575757,0.517948717948718,,
628,0.5939490445859873,0.8019017432646592,0.38304314912944737,0.5184426229508197,,
629,0.5930047694753577,0.8006329113924051,0.3827534039334342,0.5179119754350052,,
630,0.5920634920634921,0.8009478672985783,0.38091660405709993,0.5162932790224033,,
631,0.5927099841521395,0.8012618296529969,0.3813813813813814,0.5167853509664293,,
632,0.5917721518987342,0.8015748031496063,0.3809880239520958,0.5164890918315576,,
633,0.5924170616113744,0.8018867924528302,0.381451009723261,0.5169792194627472,,
634,0.5930599369085173,0.8021978021978022,0.3819133034379671,0.5174683544303796,,
635,0.5921259842519685,0.8009404388714734,0.3816280806572069,0.516944865958523,,
636,0.5927672955974843,0.8012519561815337,0.382089552238806,0.5174330469934311,,
637,0.5934065934065934,0.8015625,0.3825503355704698,0.5179202423018677,,
638,0.5940438871473355,0.8018720748829953,0.3830104321907601,0.518406454866364,,
639,0.593114241001565,0.8006230529595015,0.3827252419955324,0.5178841309823677,,
640,0.59375,0.8009331259720062,0.38318452380952384,0.5183694011071969,,
641,0.594383775351014,0.8012422360248447,0.3836431226765799,0.5188536953242836,,
642,0.5950155763239875,0.8015503875968992,0.38410104011887075,0.5193370165745858,,
643,0.5956454121306376,0.8018575851393189,0.38455827765404604,0.5198193677872553,,
644,0.59472049689441,0.8006182380216383,0.38427299703264095,0.519298245614035,,
645,0.5937984496124031,0.8009259259259259,0.38302583025830256,0.5182226660009984,,
646,0.5928792569659442,0.7996918335901386,0.3827433628318584,0.5177057356608479,,
647,0.5919629057187017,0.8,0.3826342899190581,0.5176704828272772,,
648,0.5910493827160493,0.8003072196620584,0.3822450476889215,0.5173783515392254,,
649,0.5916795069337443,0.8006134969325154,0.38269794721407624,0.5178571428571428,,
650,0.5907692307692308,0.8009188361408882,0.38064046579330424,0.5160335471139617,,
651,0.5898617511520737,0.8012232415902141,0.3802612481857765,0.515748031496063,,
652,0.588957055214724,0.8015267175572519,0.3796095444685466,0.5152109911678115,,
653,0.5880551301684533,0.801829268292683,0.37787356321839083,0.513671875,,
654,0.5886850152905199,0.802130898021309,0.3783201722900215,0.5141463414634146,,
655,0.5877862595419847,0.8009118541033434,0.3780487804878049,0.5136452241715399,,
656,0.5884146341463414,0.8012139605462822,0.37849462365591396,0.5141187925998053,,
657,0.5875190258751902,0.8,0.37822349570200575,0.5136186770428016,,
658,0.5866261398176292,0.800302571860817,0.37651245551601425,0.5121006776379479,,
659,0.5872534142640364,0.8006042296072508,0.37695590327169276,0.5125725338491295,,
660,0.5878787878787879,0.8009049773755657,0.3773987206823028,0.5130434782608696,,
661,0.5885022692889561,0.8012048192771084,0.3778409090909091,0.5135135135135135,,
662,0.5891238670694864,0.8015037593984963,0.37828246983676367,0.5139826422372228,,
663,0.5897435897435898,0.8018018018018018,0.37872340425531914,0.5144508670520231,,
664,0.5903614457831325,0.8020989505247377,0.37916371367824236,0.5149181905678537,,
665,0.5909774436090226,0.8023952095808383,0.37960339943342775,0.5153846153846153,,
666,0.5900900900900901,0.8026905829596412,0.37870239774330045,0.5146142788691902,,
667,0.5907046476761619,0.8029850746268656,0.37914023960535587,0.5150789851603639,,
668,0.5898203592814372,0.8017883755588674,0.3788732394366197,0.5145863223338115,,
669,0.5904334828101644,0.8020833333333334,0.3793103448275862,0.5150501672240803,,
670,0.591044776119403,0.8023774145616642,0.379746835443038,0.5155131264916468,,
671,0.5901639344262295,0.8011869436201781,0.37947997189037247,0.5150214592274678,,
672,0.5907738095238095,0.8014814814814815,0.37991573033707865,0.5154835636017151,,
673,0.5898959881129272,0.8017751479289941,0.37796373779637377,0.5137440758293839,,
674,0.5905044510385756,0.8020679468242246,0.378397212543554,0.5142045454545454,,
675,0.5896296296296296,0.8023598820058997,0.3764705882352941,0.5124823363165332,,
676,0.5887573964497042,0.8026509572901326,0.37560303239145415,0.511737089201878,,
677,0.5878877400295421,0.8029411764705883,0.37551581843191195,0.5117150890346767,,
678,0.588495575221239,0.8032305433186491,0.3759450171821306,0.5121722846441948,,
679,0.5891016200294551,0.8035190615835777,0.37637362637362637,0.5126286248830683,,
680,0.5897058823529412,0.8038067349926794,0.3768016472203157,0.5130841121495328,,
681,0.5888399412628488,0.8026315789473685,0.3765432098765432,0.5126050420168067,,
682,0.5894428152492669,0.8029197080291971,0.37697052775873885,0.5130597014925373,,
683,0.5885797950219619,0.8032069970845481,0.37636612021857924,0.5125581395348837,,
684,0.5891812865497076,0.8034934497816594,0.37679180887372016,0.5130111524163569,,
685,0.5897810218978102,0.8037790697674418,0.3772169167803547,0.5134633240482822,,
686,0.5903790087463557,0.8040638606676342,0.3776414451261077,0.5139146567717996,,
687,0.5895196506550219,0.8043478260869565,0.3778080326752893,0.5141269106067624,,
688,0.5901162790697675,0.804630969609262,0.3782312925170068,0.5145765849143915,,
689,0.5892597968069666,0.8034682080924855,0.37797416723317473,0.5141007859454462,,
690,0.5898550724637681,0.8037518037518038,0.37839673913043476,0.5145496535796766,,
691,0.5890014471780028,0.8040345821325648,0.377027027027027,0.5133394664213431,,
692,0.588150289017341,0.8028776978417266,0.37677245104659013,0.5128676470588235,,
693,0.5873015873015873,0.8017241379310345,0.3765182186234818,0.5123966942148761,,
694,0.5864553314121037,0.8005738880918221,0.37626432906271073,0.5119266055045871,,
695,0.5856115107913669,0.8008595988538681,0.3756720430107527,0.5114364135407137,,
696,0.5862068965517241,0.8011444921316166,0.3760913364674278,0.5118829981718465,,
697,0.5868005738880918,0.8014285714285714,0.37651006711409396,0.5123287671232877,,
698,0.5859598853868195,0.8017118402282454,0.3754175016700067,0.5113739763421292,,
699,0.5851216022889842,0.801994301994302,0.3738379814077025,0.509963768115942,,
700,0.5857142857142857,0.802275960170697,0.37425348374253486,0.5104072398190045,,
701,0.5848787446504993,0.8025568181818182,0.3739245532759762,0.510158013544018,,
702,0.5854700854700855,0.8028368794326242,0.37433862433862436,0.5105999097880018,,
703,0.5860597439544808,0.8031161473087819,0.3747521480502313,0.5110410094637224,,
704,0.5852272727272727,0.801980198019802,0.37425742574257426,0.5103510351035103,,
705,0.5858156028368794,0.8022598870056498,0.37467018469656993,0.5107913669064748,,
706,0.5864022662889519,0.8025387870239774,0.3750823994726434,0.5112309074573226,,
707,0.5869872701555869,0.8028169014084507,0.37549407114624506,0.5116696588868941,,
708,0.5875706214689266,0.8030942334739803,0.3759052007899934,0.5121076233183857,,
709,0.5881523272214386,0.8033707865168539,0.3763157894736842,0.5125448028673835,,
710,0.5887323943661972,0.8036465638148668,0.3767258382642998,0.5129811996418979,,
711,0.5879043600562588,0.8025210084033614,0.3764783180026281,0.5125223613595706,,
712,0.5870786516853933,0.8027972027972028,0.37491835401698237,0.5111308993766697,,
713,0.5876577840112202,0.803072625698324,0.37532637075718017,0.5115658362989324,,
714,0.5882352941176471,0.803347280334728,0.37573385518590996,0.512,,
715,0.5888111888111888,0.8036211699164345,0.37614080834419816,0.5124333925399646,,
716,0.5879888268156425,0.8025034770514604,0.3756510416666667,0.5117516629711751,,
717,0.5871687587168759,0.8013888888888889,0.3754066363044893,0.511298183429331,,
718,0.5877437325905293,0.8016643550624133,0.37581274382314694,0.5117308543603364,,
719,0.5869262865090403,0.8019390581717452,0.37475728155339805,0.5108072342302602,,
